"PlantID_final","Easting","Northing","Altitude"
"M0993",-798.34962855099,-244.546533339657,1184.34
"M0999",-772.241795608017,-252.043476680294,1188.12
"M1000",-826.993197550997,-243.41368813999,1190.42
"M1010",-1674.26530737302,206.489294890314,1367.65
"M1023",-1596.26608456299,-53.9995319703594,1212.06
"M1031",-1944.93338717002,10.986544219777,1338.73
"L0635",-1435.190528106,-156.548578949645,1198.19
"M1037",-2301.13105892699,256.790341819637,1505.58
"M1045",899.712715415983,-61.9725257698447,1276.99
"M1046",-2261.99971217802,-365.376101000234,1252.41
"M1053",1020.47392006102,-223.845960079692,1265.91
"M1055",1018.04769670498,-219.49792524986,1267.1
"M1060",898.358897864004,-41.9202538095415,1278.8
"M1067",1020.86086102697,-225.302630449645,1265.87
"M1073",898.399746773008,-39.5731093296781,1276.91
"M1077",897.905374921975,-44.8815137501806,1280.38
"M1083",118.474313159997,46.130800220184,1319.13
"M1085",1020.15698020899,-223.008584110066,1269.59
"M1086",1019.12904462602,-221.164146279916,1270.79
"M1087",900.164303129015,-61.5409487504512,1278.61
"M1089",857.942967740993,-22.4080674704164,1279.22
"M1098",897.212106699997,-43.3393709100783,1274.91
"M1103",901.084972254001,-104.707929310389,1273.6
"M1107",1020.38922786398,-218.191534969956,1272.37
"M1115",1021.52435883402,-222.21368663013,1269.17
"M1117",1025.42858096701,-226.540909980424,1269.83
"M1120",983.826331580989,-193.393252619542,1274.28
"M1121",935.971437891014,-163.704080710188,1270.51
"M1126",904.880931262975,-84.2889416897669,1270.81
"M1128",901.640005344001,-103.98984465003,1272.73
"M1129",901.948428663018,-90.7927218601108,1272.48
"M1144",913.140293024015,-164.186497610062,1267.17
"M1155",-1891.34075948701,20.5975384600461,1343.26
"M1156",1514.53031692898,-694.643296140246,1179.64
"M1159",-1877.737406892,23.7754195900634,1346.17
"M1160",-2064.48435811198,3.44741026032716,1325.17
"M1164",-1954.78024611901,9.79250246006995,1339.74
"M1171",1462.17023191502,-689.209665049799,1178.7
"M1177",-2173.01715028699,-107.256550270133,1314.58
"M1180",1489.43243414699,-695.193452539854,1180.23
"M1193",-2141.78616909898,-50.2999807195738,1319.11
"M1200",-2124.677226211,-29.5180167900398,1318.48
"M1214",117.401038742973,46.2235059002414,1311.63
"M1225",117.967374306987,46.4727782700211,1315.39
"M1251",115.89991120901,48.9205240001902,1320.8
"M1253",119.31032036501,45.5109609803185,1316.22
"M1293",119.172538133978,44.3630913803354,1310.69
"M1299",122.100200683984,41.588416500017,1313.95
"M1302",-772.046061082976,-251.132793629542,1189.49
"M1308",-739.30304498598,-218.349083510228,1182.56
"M1334",667.982977622014,-83.4182601096109,1287.6
"M1335",-773.585125254991,-253.202536970377,1187.76
"M1337",709.001704287017,-72.1917832801118,1286.18
"M1338",597.22853054502,-95.9365700799972,1295.38
"M1342",612.211567747989,-101.868138900027,1290.29
"L0729",560.872724758985,-83.0161084197462,1291.79
"M1347",488.788501693984,-62.0930985100567,1306.54
"M1349",493.297986852005,-58.2639133902267,1304.18
"M1382",968.923778687022,-524.045859919861,1152.4
"M1385",969.293746218027,-523.504574829713,1151.98
"M1400",974.944511206995,-528.985469199717,1153.98
"M1410",-366.257890017994,410.147585379891,1378.52
"M1420",-1296.56015542202,-206.303653090261,1193.29
"M1449",-1597.718644479,-52.8718111403286,1216.36
"M1453",-1605.82852520799,-51.5403324300423,1216.8
"J0420",385.463610857027,-71.13167151995,1307.76
"M1504",-1602.29178984498,-50.7055893903598,1220.84
"M1509",779.954426583019,-85.4912450304255,1279.2
"M1515",815.559767914005,-65.7162296399474,1283.62
"M1520",-1854.19616260799,-130.914308000356,1231.16
"M1524",363.912311181019,-76.6000327197835,1304.42
"M1548",-139.804429238022,439.129894750193,1363.22
"M1635",-2055.78788374102,-201.222297240049,1237.09
"M1711",433.38135066902,-82.3689265595749,1302.28
"M1804",-1739.73902753397,-110.735173139721,1210.14
"J1101",531.373752271989,-51.1033289702609,1297.94
"M1888",478.356129791995,-64.9033319903538,1301.05
"M1893",492.625586860988,-56.2544353799894,1293.56
"M1898",409.052991035976,-86.9579065898433,1304.4
"M1900",474.738956706016,-63.932585679926,1303.08
"M1902",474.311317886983,-67.7847186503932,1301.69
"M1957",-1727.60399210802,-91.3650949895382,1207.06
"M1970",-1731.11160551,-112.475667050108,1229.03
"M1976",-1730.30022984999,-98.8166061500087,1209.97
"M1981",-1334.51930435398,-205.528905189596,1194.36
"L1181",-1732.41959065798,-110.818703589961,1221.8
"M1997",-1728.85772163299,-90.5882532699034,1197.8
"M2024",428.511941028992,-80.416281349957,1306.88
"M2026",336.986690620019,-59.5637740399688,1307.06
"M2028",478.306928150996,-63.4991354402155,1302.01
"M2029",333.189720703987,-59.3028375497088,1308.07
"M2030",361.437943262979,-69.20848132018,1311.14
"M2033",278.334265468991,-59.3557390803471,1309.6
"M2035",333.762052332982,-60.3584447400644,1310.39
"M2037",337.180334407021,-57.8190586604178,1307.72
"M2047",244.137405325018,-71.8651220696047,1311.97
"M3089",-2760.60974858899,9.87866112962365,1512.68
"M3090",-2784.826461213,-13.4903260301799,1515.17
"M3091",-2887.95295919001,-36.7330250898376,1518.05
"M3092",-2912.20327737398,-33.9087662501261,1523
"M3093",-2946.52251986798,-36.4467517603189,1519.94
"M3094",-2946.52251986798,-36.4467517603189,1519.94
"M3095",-2946.52251986798,-36.4467517603189,1519.94
"M3096",-2946.52251986798,-36.4467517603189,1519.94
"M3097",-2956.33772608999,-41.4487928897142,1523.51
"M3099",-2966.88055257697,-48.7924450496212,1525.92
"M3100",-2973.02218796901,-50.7353780297562,1522.98
"M3101",-2982.71154370799,-64.5373596996069,1527.25
"M3102",-2984.66105282202,-66.9296007398516,1527.31
"M3103",-2983.82167736499,-70.2517205495387,1534.8
"M3104",-2963.34029698803,-42.411436050199,1526.22
"M3105",-2968.58402151603,-44.4400192797184,1521.92
"M0066",293.689308736997,-371.954185989685,1136.72
"M1811",338.187536347017,-385.080644659698,1128.16
"M1812",308.242277887999,-380.57691229973,1132.48
"M0233",-252.860602208995,-529.505276289769,1150.87
"M1844",432.090534686984,-78.5959608303383,1306.1
"M1873",206.104035874014,-371.282628280111,1144.08
"M1964",284.214409262,-377.518533480354,1136.86
"M1966",-808.907772156992,-326.693115689792,1166.92
"L0933",-596.393822540995,-431.123827310279,1160.02
"M1969",-1592.54224792297,-52.3062191102654,1216.38
"M1971",338.674607857014,-384.886021739803,1130.1
"M1973",234.605587630998,-379.394714780152,1140.63
"M1975",34.8344358510221,-433.19911072962,1140.02
"M1979",247.587197453016,-391.805111840367,1133.05
"M1991",334.123279215011,-383.427594070323,1129.16
"M1993",242.129099321028,-378.986437190324,1138.61
"K1200",489.951976626995,-376.391158189625,1131.54
"M2000",239.622093844984,-380.205272439867,1139.89
"M2001",100.371515986975,-414.314403800294,1140.54
"M2002",332.993873998988,-384.099447119981,1132.03
"M2003",205.697085317981,-365.030573819764,1143.44
"M2004",-268.402920839028,-541.779031629674,1146.75
"M2005",43.3996360130259,-429.892853030004,1146.1
"M2006",345.741556150024,-384.167310629971,1131.19
"M2007",376.745704723988,-375.226460720412,1138.9
"M2008",287.481270133983,-373.368423189968,1136.61
"M1455",241.541307348001,-378.885681849904,1141.31
"M2010",288.493127622001,-366.126727499999,1137.74
"M2012",233.802654027008,-369.023990579881,1147.91
"M2015",205.591567973024,-362.781788369641,1145.84
"M0067",233.311877197993,-361.431773420423,1147.15
"M2019",235.12620261102,-377.403680900112,1139.26
"M2020",-596.518785929016,-431.089144639671,1157.5
"M2021",214.618712567026,-369.910100510344,1143.87
"M2022",287.499255494971,-361.606254260056,1132.17
"M2023",234.710498670989,-378.686244180426,1140.21
"K1085",427.508750581997,-79.9668012196198,1308.53
"M2055",-139.224907804979,468.705037049949,1351.16
"M2058",753.448697156971,-71.9525167997926,1283.79
"M2059",432.537278347008,-79.1193866198882,1303.82
"M1914",426.85411699902,-78.4883250901476,1308.06
"M2062",360.835196344997,-70.0437212400138,1308.17
"M2064",52.1414807140245,39.4367993399501,1323.09
"M2066",-337.528181943984,-38.7595460498706,1340
"M2069",378.427730350988,-78.9556996300817,1302.9
"M2070",-139.387003061012,468.529121420346,1351.46
"M2072",338.726270060986,-59.0417729597539,1306.21
"L1593",435.304830092995,-74.7983547896147,1305.59
"M2075",416.486766631017,-82.0942843500525,1305.56
"M1665",68.0795804290101,41.3937552804127,1319.21
"L0009",-2.62605270801578,-452.800183179788,1141.15
"L0021",-262.081474404025,-532.198812300339,1153.1
"K0314",60.7743967749993,-421.149695980363,1142.87
"L0039",-3.14983967499575,-451.669562250376,1140.02
"L0055",342.996630373993,-384.245353150181,1131.23
"L0056",-300.92298274301,-564.105345799588,1151
"L0057",204.396448942018,-379.981522000395,1133.75
"L0060",-313.166980682989,-569.431048650295,1152.39
"L0064",-276.938040637004,-542.827602460049,1147.16
"L0076",352.513561559026,-383.41097880993,1134.29
"L0078",269.015456160007,-390.966518639587,1126.21
"L0079",-269.099954730016,-537.734779380262,1147.82
"L0098",-320.378530949005,-572.056469090283,1151.83
"K0840",-212.612701145001,-518.885364510119,1149.43
"L0105",244.459012666019,-391.188239179552,1134.12
"L0106",-129.887855003006,-478.083279700018,1145.13
"K1755",112.920812761004,-409.960765009746,1142.31
"L0112",-348.389283245022,-575.559955479577,1206.028
"L0114",318.631086110021,-381.829750250094,1131.85
"L0120",252.268908169004,-388.335519320332,1135.51
"L0124",262.26041909802,-388.63799848035,1131.44
"K0032",296.188824785,-380.354358330369,1133.78
"K0760",426.124367980985,-364.923689080402,1137.2
"L0137",-134.661390478024,-480.28898916021,1144.99
"L0143",108.766901683004,-408.568687750027,1138.58
"L0146",425.012819657975,-270.409703549929,1187.608
"K0023",417.982237422024,-365.784116280265,1137.04
"L0150",424.066349675995,-362.472811779939,1133.04
"L0159",-88.1898352869903,-468.578941180371,1145.08
"L0168",-112.974658032996,-468.833580300212,1148.66
"L0169",123.538269401994,-395.842670070007,1138.8
"L0176",347.501787183981,-385.965352630243,1132.66
"L0188",46.6014001640142,-424.831538160332,1143.83
"L0191",71.6334925129777,-416.330259249546,1138.49
"L0199",56.9590346789919,-422.596357500181,1141.87
"L0214",295.055577640014,-382.279912630096,1131.21
"L0215",-67.0716119750286,-466.541993110441,1150.04
"L0220",297.443216554006,-381.703853590414,1134.12
"L0221",113.881611186021,-408.896224039607,1136.57
"J0314",-42.4189928260166,-462.055875790305,1159.73
"K0451",111.679550333007,-408.520317830145,1138.86
"K1762",112.507120804978,-407.172266400419,1137.36
"L0230",-88.4533329919796,-464.966963379644,1144.37
"L0234",-389.059361100022,-608.59765117988,1153.98
"L0243",-351.239243605989,-582.447261010297,1153.26
"L0250",-324.889892857987,-572.729093420319,1150.62
"L0258",-266.464293689991,-535.764608009718,1151.35
"L0260",-245.668695316999,-102.174378749914,1339.46
"K2005",-282.053047912021,-550.268816060387,1147.77
"L0263",-285.778660823009,-551.179902450182,1148.02
"L0284",210.168441447022,-368.125089799985,1141.6
"L0294",66.8250781079987,42.6155894296244,1319.85
"L0314",-371.422397800023,708.977105059661,1392.81
"L0320",-186.767433925008,570.611106569879,1372.45
"L0323",-162.325014723989,252.686976790428,1363.07
"L0325",-369.152536940994,704.837925150059,1392.6
"L0326",-138.384251166019,328.331158779562,1413.146
"L0329",-139.440417209989,327.076684799977,1362.21
"J0493",-185.45067306998,572.259183369577,1374.92
"K1847",284.29300597799,-61.3380453195423,1310.48
"K1899",285.130308756023,-63.5769806299359,1313.25
"L0395",-359.857454998011,777.435309669934,1388.75
"L0401",439.014417677012,-86.6396443098783,1306.72
"L0407",-358.836294915993,775.96052491013,1389.69
"L0412",19.4659236139851,-78.242040459998,1322.12
"L0413",25.9960342230042,-58.5760885896161,1322.9
"L0414",25.5963864800287,-59.2202793899924,1322.09
"L0435",-172.011938782991,563.63752586022,1360.86
"L0460",-314.038922658016,813.053211480379,1383.55
"L0461",-221.794811973989,580.840546470135,1376.67
"L0465",-255.374184746994,642.507124410011,1366.68
"L0474",-217.244101514982,575.64158530999,1374.12
"L0475",-141.406209092995,405.804622090422,1362.4
"L0481",-143.438149587018,469.945786749944,1364.24
"L0485",-138.802462905995,558.06667446997,1371.97
"L0494",-103.002792913001,-252.866053760052,1287.55
"L0497",25.521834418003,-137.64162334986,1307.41
"L0499",-106.047464118979,-255.534779990092,1285.94
"L0501",-105.072920384002,-254.617003509775,1286.18
"L0503",-69.248156984977,-235.832692399621,1292.96
"L0536",414.954081128992,-81.7334749801084,1304.66
"L0537",416.129627802991,-83.7650531698018,1310.43
"L0538",288.877253806975,-54.6691502500325,1312.19
"L0539",278.791718130989,-59.4595235297456,1313.77
"L0540",274.279934142018,-62.3324118796736,1312.89
"K1892",289.133805694,-54.5064623104408,1310.09
"L0565",-357.946728452982,782.788160749711,1388.91
"L0572",432.28130983602,-92.5813742103055,1300.02
"L0573",407.593162556994,-100.455750839785,1299.14
"L0584",450.73862716899,-87.078288000077,1298.51
"L0588",558.671309972997,-81.670885739848,1291.95
"L0653",110.816478365974,-408.848549179733,1138.55
"L0662",111.282832361001,-408.931341120042,1137.53
"K0634",55.2211278940085,-423.371502219699,1141.45
"L0677",-334.326873612998,-39.732840700075,1340.21
"L0682",-334.484018837975,-38.7283467203379,1340.73
"L0689",-330.60056617501,-42.480884090066,1337.56
"L0694",429.367406798003,-87.6770528601483,1303.97
"L0695",360.639182357991,-76.9022423103452,1309.81
"L0696",249.676283583976,-79.5275395801291,1314.57
"L0699",288.831852775009,-58.1644991496578,1311.17
"J0920",404.596312853973,-88.6465748399496,1303.36
"K1092",368.012545261998,-78.4078186200932,1306.05
"L0705",339.02779222501,-65.0539239002392,1304.43
"L0708",429.043523007014,-87.1616167295724,1306.86
"L0713",609.863922766002,-118.239293719642,1290.4
"L0714",233.931929074985,-88.7318853400648,1307.12
"K0774",-175.82286224002,-501.72118578013,1144.17
"L0758",-174.591918137972,-502.750688619912,1142.45
"K0776",-174.513540075975,-502.818171530031,1145.13
"L0770",-174.116368234972,-504.623719980009,1143.39
"L0786",200.205328239012,-83.0184714803472,1309.67
"L0795",472.968810376013,-66.8140919702128,1303.92
"L0800",439.293655352027,-79.7820216696709,1303.25
"L0814",-323.683566198975,-566.62230037991,1157.97
"L0815",-338.633338563028,-578.739123299718,1154.97
"K0532",-377.289034629008,-606.619499729946,1154.47
"L0823",-203.699064365006,-513.775309690274,1169.79
"L0859",682.415791884996,-79.8223784798756,1287.55
"L0888",536.848923376994,-55.8975285198539,1300.93
"L0891",-1492.852516738,186.412119910121,1385.62
"L0895",-1492.64813083399,187.865725530311,1384.9
"L0904",-1495.43081494397,190.173075200059,1385.78
"L0911",95.9611174809979,-418.031148780137,1141.84
"K1738",101.114231501007,-413.974873900414,1137.5
"L0932",-596.390721742006,-415.977775019594,1164.01
"L0935",-597.255633857974,-412.277012029663,1163.53
"L0951",-1207.83221459901,221.884552990086,1412.73
"L0954",-1170.864766157,316.33579067979,1427.45
"L0955",-1229.57120242802,217.219379119575,1409.95
"L0966",-1220.12609416799,220.421098119579,1410.32
"L0967",-1171.08148975897,314.79569402989,1426.12
"L0973",-1166.30351629102,226.926741589792,1415.87
"L0988",-1185.29396629898,225.108429430053,1414.88
"L0993",-1025.530763713,-234.069599879906,1175.61
"L0996",-883.636115861998,-275.700148209929,1177.56
"L0998",-1002.09671449102,-244.781746240333,1176.49
"L1007",-797.303439507028,-254.920084300451,1194.24
"L1009",-1052.01698050398,-219.001699780114,1181.79
"L1014",-61.1277126600035,-226.020883990452,1294.02
"L1018",-133.610937413003,-267.030650709756,1283.04
"L1024",-115.978210465983,-254.769354930148,1286.06
"L1025",-120.798267656995,-259.243309780024,1285.81
"L1026",-149.590371020022,-273.995056480169,1281.03
"L1034",-129.697542303009,-264.613475380465,1284.98
"L1038",-131.094033498026,-267.101342540234,1282.08
"L1039",-25.1142165120109,-209.356121139601,1297.47
"L1040",-16.189455026004,-202.99109795969,1299.02
"L1042",-108.452723731985,-250.783457010053,1286.85
"L1044",-150.758380557992,-274.834097360261,1279.07
"L1045",-36.9499921919778,-213.387443490326,1296.51
"L1054",-145.591092373012,-279.665462420322,1277.4
"L1058",-137.990972094995,-276.322274589911,1278.28
"L1068",-131.435047029983,-273.139845670201,1280.23
"L1077",-132.27101887099,-271.780386740342,1281.95
"L1080",-137.798780084006,-276.464288270101,1278.22
"L1086",-97.8520520920283,-244.708833959885,1290.04
"L1088",-124.735661997984,-261.973388969898,1284.76
"L1089",-141.318374269002,-271.42986836005,1280.57
"L1104",-136.385613131977,-275.18593483977,1279.31
"L1117",-1508.33570799098,194.389338930137,1388.46
"L1124",-1509.63432452799,195.48535402026,1387.54
"L1208",-1647.70814044599,197.22166632954,1371.86
"L1216",-1651.13337251602,-47.8850221699104,1218.43
"L1221",-1611.716117615,-54.0269701704383,1215.14
"L1223",-1590.40772771701,-58.5709128296003,1215.74
"L1228",-1718.44800367701,-108.801744390279,1209.64
"L1244",-214.304679985973,-519.198977150023,1142.99
"L1262",-367.43141244899,-604.984700949863,1148.47
"L1264",-155.772648920014,-487.01099568978,1144.98
"L1298",-1940.74795591098,-145.758867530152,1231.38
"L1310",-2028.77721026802,-190.137522149831,1233.14
"L1312",-2241.21882943698,-340.217878250405,1251.67
"L1313",200.088007385028,-396.059248199686,1130.66
"L1317",-2261.76544506301,-359.998324910179,1254.18
"L1325",-2261.67806559399,-359.347435720265,1251.44
"L1330",-2261.06671463099,-358.149374569766,1252.22
"L1351",-2260.01602429099,-362.756392990239,1251.06
"L1357",444.207213252026,-364.266090559773,1146.74
"L1359",383.966851192992,-372.667067079805,1138.08
"L1361",325.34603062598,-372.252166669816,1138.24
"L1362",321.097844602016,-369.624325740151,1139.22
"L1363",-143.317631657002,573.81270940043,1380.65
"L1365",481.115945158992,-363.295252320357,1134.94
"L1368",428.860682061,-364.299157929607,1143.38
"K1574",598.356442481978,-93.2324550999328,1297.02
"L1427",598.795835543016,-93.1239194702357,1296.67
"L1428",294.424170488026,-54.6836357600987,1308.97
"L1449",569.442389398988,-428.48995347973,1129.61
"K1898",354.753600581025,-71.4882516898215,1308.22
"L1451",755.274523354019,-71.361379429698,1281.41
"L1454",710.10683746502,-71.0565342297778,1288.44
"L1486",416.962161493022,-84.0694376900792,1307.42
"L1492",25.4259662199765,-32.271118289791,1325.78
"L1555",786.69401114498,-69.5115055097267,1286.78
"K1988",778.165191765002,-66.4203803399578,1286.73
"L1581",-352.007348111016,810.305921509862,1390.63
"L1596",480.94122913701,-58.6102957502007,1300.42
"L1597",310.680087935005,-55.5657693604007,1307.5
"L1608",534.513305468019,-53.3204224295914,1297.58
"L1613",-131.606049479975,478.1068902798,1370.53
"L1615",-154.775235058973,566.842447600327,1371.7
"L1617",198.44626451598,-396.350183060393,1130.16
"L1624",-150.647185722017,503.11820800975,1366.41
"L1628",-128.749242481019,464.295632280409,1368.27
"L1632",375.242312600021,-369.602215969935,1135.75
"L1639",315.300593673019,-370.308992640115,1135
"L1642",361.835092447989,-375.128612349741,1134.74
"K0148",417.332487414009,-367.658276339993,1140.47
"L1666",690.875737208989,-411.0215821499,1130.94
"L1667",307.958753266023,-380.382840500213,1131.69
"L1680",850.398751182016,-486.563148180023,1143.56
"L1691",554.50722305401,-424.850887680426,1139.51
"L1692",559.563791228982,-428.295738250017,1141.25
"L1698",476.356423839985,-366.618680150248,1137.9
"L1730",565.421427242982,-427.790309360251,1138.13
"L1733",664.450603413978,-442.224091029726,1139.1
"L1745",-923.204161359987,514.784724850208,1449.29
"L1764",-940.755670653016,519.731780470349,1448.45
"L1766",-899.302241962985,510.491957129911,1452.89
"L1772",-950.497080387024,524.332006329671,1446.38
"L1777",-937.390579632018,518.52430550009,1446.59
"L1830",-138.150568465993,437.037485689856,1358.8
"L1847",260.201981166028,-381.243143189698,1124.72
"L1856",-146.105654538027,473.325192170218,1361.31
"L1863",368.973635669972,-371.596658309922,1138.68
"L1868",421.291734270984,-366.22408004012,1140.81
"L1869",358.040006742987,-374.433510449715,1136.53
"L1872",338.464618512022,-372.898180640303,1131.73
"L1882",267.839828175027,-386.900489140302,1133.23
"L1883",466.87320988602,-376.632931999862,1132.6
"L1890",260.899144818017,-388.111327400431,1131.51
"L1892",692.183610330976,-431.438752479851,1134.88
"L1895",261.060892133974,-389.43789863959,1131.79
"L1910",-946.086330237973,-259.702185120434,1173.06
"L1912",-140.007909620996,331.9368468998,1363.25
"L1914",-1056.12346907798,-216.265740510076,1179.78
"L1919",-1056.09446938802,-215.959561719559,1179.81
"M0004",-22.0406507659936,-460.502703100443,1141.83
"K1768",53.0130303920014,-424.151538279839,1141.17
"M0007",146.486140366993,-395.736085929908,1142.19
"M0009",168.186052592995,-389.376029869542,1137.05
"M0011",21.221102083975,-440.366161299869,1143.9
"K2036",140.140636787983,-395.108723520301,1137.07
"M0013",19.4523628539755,-439.23646207992,1143.57
"M0015",90.1051086399821,-406.516198299825,1148.82
"M0016",-22.2435190440156,-452.148458509706,1144.97
"M0017",62.0782497290056,-419.53252608981,1144.65
"M0019",81.66334044002,-412.700034970418,1144.92
"M0021",177.944772300019,-387.335182289593,1137.62
"M0022",60.098394983972,-422.958021059632,1141.72
"M0027",29.8371750169899,-439.39695550967,1153.91
"M0028",-21.5668681309908,-452.808780670166,1144.29
"M0030",109.076098049991,-409.282758049667,1140.7
"M0032",20.8127819609945,-439.719861540012,1145.88
"M0033",-30.6740354929934,-452.867534169927,1148.04
"M0034",-41.1741249000188,-461.622982880101,1156.11
"M0036",58.3882764640148,-422.197652390227,1150.53
"M0037",-20.7293798999744,-453.084397300147,1145.3
"M0038",28.9066249469761,-434.583958930336,1145.2
"M0041",18.8948948169709,-440.592988030054,1142.96
"M0042",110.243484661973,-409.510853840038,1140.4
"M0043",-21.8276392670232,-452.728213190101,1141.56
"M0045",-21.3808919489966,-451.991254840046,1141.48
"M0046",-41.5859365129727,-457.460810749792,1142.91
"M0048",13.9820693689981,-444.788403970189,1147.47
"M0049",72.0350010339753,-414.369038020261,1141.85
"M0050",108.007270877017,-404.464941889979,1142.5
"M0051",205.687529993011,-369.526866019703,1140.61
"M0052",231.872320002003,-382.627756959759,1138.58
"M0053",250.568901215971,-388.36820075009,1134.97
"M0054",241.913454495021,-379.868056870066,1143.61
"M0055",216.738438764005,-366.313951729797,1144.52
"M0056",245.256145293999,-391.492260009982,1133.85
"M0057",206.940191383008,-370.075692060404,1140.33
"M0059",231.913175638008,-382.271730340086,1136.93
"M0060",250.666649936989,-379.505286499858,1141.77
"M0061",250.640962467005,-380.203509910032,1138.42
"K1696",243.986848443979,-378.693388610147,1143.67
"M0064",254.071969814016,-378.165132270195,1143.23
"M0068",224.762830037973,-370.173198100179,1146.55
"M0069",240.71265068202,-379.012191420421,1143.54
"M0070",206.235057182028,-366.170216269791,1144.11
"M0072",206.846199952997,-373.199607959948,1139.88
"M0074",210.958078778,-367.370731419884,1144.37
"M0075",232.990196858998,-378.317812790163,1141.67
"M0076",242.10419453698,-377.610264030285,1145.63
"M0077",202.325051234977,-368.66868009977,1141.74
"M0079",217.137100197026,-365.859634379856,1144.97
"M0080",216.640704042977,-365.279022189789,1144.02
"M0081",247.685553741991,-390.925553870387,1133.86
"M0084",238.863497616025,-377.772848810069,1141.41
"M0087",247.709560671006,-390.321704380214,1133.25
"M0088",206.048504094011,-370.033830059692,1141.42
"M0089",248.387880048016,-390.28906918969,1133.37
"M0090",247.225968351995,-390.788430020213,1132.78
"M0091",252.064832339005,-392.50321961008,1129.13
"M0093",247.470388579997,-391.085357040167,1138.2
"M0094",245.009464513976,-391.145336150192,1134.64
"M0095",244.837579604005,-376.816977200098,1147.68
"M0096",248.732844109996,-389.45104798954,1133.97
"M0097",238.051248173986,-379.580825439654,1140.77
"M0098",240.022718082007,-378.085232259706,1143.47
"M0099",251.636035215983,-391.227061290294,1131.88
"M0100",248.791670132021,-391.058571239933,1132.79
"M0101",253.87522436399,-378.38954371959,1134.24
"M0102",296.124103357026,-372.716784100048,1135.12
"M0104",-48.8100195460138,-220.248027900234,1296.38
"M0106",-38.5698452279903,-213.456460709684,1297.52
"M0107",308.425002763979,-370.06028049998,1134.25
"M0114",284.519038508995,-373.888289679773,1133.62
"M0118",362.387879481015,-372.612653589807,1128.53
"M0122",298.042558005021,-373.210608449765,1134.01
"M0123",-144.870759479993,-273.082501769997,1282.01
"M0125",282.294753586,-373.259003640153,1137.09
"M0127",297.836406300019,-372.849688479677,1134.25
"M0128",459.423830802029,-368.160516429693,1133.8
"M0129",-39.5285618780181,-209.658139250241,1297.81
"M0133",25.1154744399828,-136.262416750193,1309.04
"M0136",-143.360701530997,-272.548126400448,1281.37
"M0137",326.365814556018,-370.896175109781,1135.24
"M0139",257.838896895002,-379.47408965975,1133.75
"M0141",435.750947934983,-365.859404490329,1133.78
"M0142",-147.867661428987,-273.471880080178,1280.5
"K0739",478.104292645003,-367.159475740045,1133
"M0144",432.292581768997,-365.835385919549,1136.09
"M0145",-84.7194134449819,-237.097035289742,1291.78
"M0146",258.62721191399,-378.666407939978,1204.38
"M0147",377.58449875802,-372.720254560001,1132.13
"M0148",555.508534001012,-424.486335709691,1135.64
"M0150",339.803920759994,-373.079235159792,1135.17
"M0153",-1625.83025967801,-46.7787421001121,1216.42
"M0155",-1092.90912108601,-213.853909660131,1180.13
"M0157",-1599.21875569201,-54.4865046096966,1214.38
"M0159",-1607.55364004697,-51.1969332899898,1214.16
"M0160",-1660.87675738602,-65.4594348100945,1213.69
"M0161",-1121.18880676001,-208.300743180327,1182.36
"M0162",-524.206879302976,-465.75152848009,1175.48
"M0166",-1725.57190140302,-90.0306313196197,1214.91
"M0169",-1102.03460456501,-211.618989679962,1179.44
"M0175",-966.553889503004,-254.647539489903,1177.88
"M0177",-1008.266485759,-242.079747700132,1174.69
"M0179",-812.581744137977,-324.419576190412,1169.37
"M0181",-1599.82738116902,-56.3653890695423,1211.58
"M0182",-1628.73765284201,-50.7609572801739,1214.5
"M0184",-1646.22311910498,-50.6669039297849,1217.08
"M0185",-1619.44443669898,-52.2099758600816,1212.89
"M0188",-588.921600758971,-457.951956929639,1159.92
"M0198",-963.824142673984,-253.962399929762,1177.03
"M0202",-303.622052390012,-565.056487609632,1148.24
"M0205",-316.250968672975,-571.234181609936,1149.41
"M0206",-384.449517532019,-607.942799779586,1164.1
"M0208",-291.654117089987,-559.675565670244,1152.79
"M0209",-303.25655398902,-565.19151119981,1151.06
"K0129",-332.416038236988,-574.102872090414,1152.83
"M0213",-367.162268584012,-593.490661240183,1168.29
"M0215",-293.278592698975,-559.374680140056,1147.19
"M0217",-326.583371347981,-574.697303550318,1149.04
"M0219",-411.588528531021,-611.693198489957,1150.85
"M0223",-266.774924874015,-531.577981250361,1147.8
"M0224",1246.98028559401,-564.68049918022,1161.93
"M0226",-325.128795903991,-573.89250981994,1149.14
"M0228",-265.61455753498,-534.077028900385,1150.8
"M0229",-430.307473870984,-579.857392249629,1143.94
"M0232",-332.459217256983,-575.417229609564,1150.87
"M0235",-281.24430612399,-552.093293510377,1154.26
"M0236",-233.993663107976,-538.289406740107,1153.8
"M0238",-244.715907084988,-530.002676599659,1146.22
"M0239",-269.185629442974,-536.552277049981,1149.2
"M0240",-197.929200969986,-513.412813720293,1158.12
"M0241",-343.841234821011,-575.301961770281,1151.74
"M0243",-279.707368956006,-551.896830069833,1153.4
"M0245",-281.573631335981,-548.488362619653,1150.44
"M0247",-166.785091986007,-500.632433660328,1139.2
"M0249",-279.339305631991,-549.823102129623,1153.11
"M0251",248.844282475009,-390.552754970267,1131.95
"M0252",250.779779796023,-390.3782585999,1132.71
"M0253",249.464202802978,-390.372902159579,1133.25
"M0254",306.711829903012,-381.405445160344,1132.74
