iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
3080	3.157	-3260.855	-27.557	-3233.298	0.194	0.787	18.036	0.477
3090	3.168	-3261.483	-26.626	-3234.857	0.164	0.768	17.514	0.5
3100	3.179	-3261.152	-26.573	-3234.579	0.181	0.807	19.332	0.502
3110	3.19	-3260.645	-25.977	-3234.668	0.156	0.8	20.278	0.516
3120	3.201	-3260.645	-25.977	-3234.668	0.156	0.8	20.278	0.516
3130	3.213	-3264.62	-27.178	-3237.442	0.133	0.836	20.135	0.479
3140	3.224	-3260.794	-26.469	-3234.325	0.109	0.786	20.909	0.499
3150	3.235	-3261.387	-26.546	-3234.841	0.089	0.782	18.692	0.501
3160	3.246	-3262.938	-25.559	-3237.379	0.074	0.764	21.412	0.534
3170	3.257	-3264.037	-25.187	-3238.85	0.077	0.823	22.45	0.545
3180	3.268	-3262.382	-25.76	-3236.622	0.058	0.79	22.634	0.535
3190	3.279	-3262.382	-25.76	-3236.622	0.058	0.79	22.634	0.535
3200	3.29	-3261.492	-26.663	-3234.829	0.077	0.785	21.305	0.499
3210	3.301	-3262.745	-25.348	-3237.397	0.092	0.744	20.021	0.537
3220	3.312	-3263.773	-26.014	-3237.759	0.145	0.743	21.375	0.512
3230	3.322	-3263.208	-25.728	-3237.48	0.168	0.825	20.159	0.526
3240	3.333	-3261.162	-27.245	-3233.917	0.157	0.792	15.276	0.483
3250	3.344	-3262.644	-27.691	-3234.953	0.157	0.757	16.397	0.469
3260	3.355	-3262.236	-26.475	-3235.761	0.167	0.737	17.458	0.504
3270	3.366	-3263.732	-25.842	-3237.89	0.106	0.744	21.928	0.517
3280	3.377	-3263.936	-26.421	-3237.516	0.08	0.748	20.277	0.506
3290	3.388	-3263.446	-28.541	-3234.905	0.078	0.758	14.217	0.452
3300	3.4	-3261.791	-28.651	-3233.141	0.056	0.806	14.001	0.459
3310	3.411	-3262.531	-26.512	-3236.02	0.157	0.804	16.318	0.504
3320	3.421	-3260.614	-27.443	-3233.171	0.142	0.793	17.967	0.473
3330	3.433	-3260.779	-26.446	-3234.334	0.187	0.802	19.155	0.508
3340	3.444	-3260.779	-26.446	-3234.334	0.187	0.802	19.155	0.508
3350	3.455	-3261.286	-27.205	-3234.081	0.185	0.815	16.457	0.487
3360	3.466	-3260.805	-26.394	-3234.41	0.132	0.794	19.732	0.502
3370	3.477	-3260.377	-27.416	-3232.961	0.165	0.792	17.912	0.476
3380	3.488	-3261.22	-27.229	-3233.992	0.168	0.776	17.069	0.483
3390	3.499	-3262.553	-29.185	-3233.367	0.165	0.757	11.547	0.436
3400	3.51	-3261.168	-28.312	-3232.856	0.144	0.793	13.839	0.454
3410	3.521	-3260.263	-27.165	-3233.097	0.172	0.811	16.642	0.486
3420	3.532	-3260.263	-27.165	-3233.097	0.172	0.811	16.642	0.486
3430	3.543	-3261.831	-27.379	-3234.452	0.188	0.817	14.883	0.485
3440	3.554	-3260.415	-27.847	-3232.569	0.202	0.8	15.941	0.473
3450	3.565	-3263.288	-26.355	-3236.932	0.206	0.791	16.49	0.518
3460	3.576	-3261.019	-26.617	-3234.403	0.166	0.799	17.435	0.501
3470	3.586	-3261.547	-26.13	-3235.418	0.149	0.821	19.761	0.511
