iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
1680	1.232	-1688.247	-2.571	-1685.676	0.32	0.902	3.792	0.383
1690	1.239	-1688.105	-2.642	-1685.463	0.32	0.951	2.452	0.359
1700	1.246	-1687.391	-2.627	-1684.764	0.32	0.956	3.27	0.37
1710	1.254	-1687.391	-2.627	-1684.764	0.32	0.956	3.27	0.37
1720	1.261	-1687.391	-2.627	-1684.764	0.32	0.956	3.27	0.37
1730	1.268	-1687.382	-2.717	-1684.664	0.32	0.962	4.564	0.407
1740	1.276	-1688.349	-2.734	-1685.615	0.32	0.975	4.196	0.381
1750	1.283	-1688.349	-2.734	-1685.615	0.32	0.975	4.196	0.381
1760	1.29	-1688.349	-2.734	-1685.615	0.32	0.975	4.196	0.381
1770	1.297	-1688.349	-2.734	-1685.615	0.32	0.975	4.196	0.381
1780	1.305	-1688.349	-2.734	-1685.615	0.32	0.975	4.196	0.381
1790	1.312	-1686.466	-2.886	-1683.58	0.32	0.943	6.045	0.421
1800	1.32	-1688.636	-2.983	-1685.654	0.32	0.916	6.784	0.418
1810	1.327	-1688.129	-3.238	-1684.891	0.32	0.89	8.24	0.46
1820	1.335	-1687.38	-3.55	-1683.83	0.32	0.924	9.51	0.472
1830	1.342	-1687.38	-3.55	-1683.83	0.32	0.924	9.51	0.472
1840	1.35	-1687.195	-2.975	-1684.22	0.32	0.922	6.72	0.426
1850	1.357	-1687.408	-3.132	-1684.275	0.32	0.902	7.677	0.453
1860	1.364	-1687.408	-3.132	-1684.275	0.32	0.902	7.677	0.453
1870	1.372	-1686.622	-3.066	-1683.556	0.32	0.92	7.242	0.446
1880	1.379	-1686.622	-3.066	-1683.556	0.32	0.92	7.242	0.446
1890	1.386	-1687.047	-3.198	-1683.85	0.32	0.911	7.954	0.458
1900	1.393	-1687.047	-3.198	-1683.85	0.32	0.911	7.954	0.458
1910	1.401	-1687.318	-3.376	-1683.942	0.32	0.916	8.774	0.476
1920	1.408	-1687.373	-3.511	-1683.862	0.32	0.933	9.29	0.479
1930	1.415	-1686.724	-3.112	-1683.612	0.32	0.919	7.487	0.45
1940	1.423	-1686.724	-3.112	-1683.612	0.32	0.919	7.487	0.45
1950	1.43	-1686.724	-3.112	-1683.612	0.32	0.919	7.487	0.45
1960	1.437	-1687.566	-3.245	-1684.322	0.32	0.951	7.89	0.437
1970	1.445	-1687.625	-3.027	-1684.598	0.32	0.94	6.861	0.421
1980	1.452	-1687.749	-2.575	-1685.174	0.32	0.922	3.335	0.372
1990	1.459	-1687.257	-2.619	-1684.638	0.32	0.919	4.201	0.389
2000	1.466	-1686.678	-2.678	-1684.0	0.32	0.952	4.371	0.401
2010	1.474	-1687.317	-2.793	-1684.524	0.32	0.932	5.521	0.405
2020	1.481	-1688.604	-3.172	-1685.432	0.32	0.938	7.624	0.425
2030	1.488	-1688.099	-3.52	-1684.579	0.32	0.938	9.302	0.489
2040	1.496	-1689.106	-4.347	-1684.759	0.32	0.929	12.77	0.519
2050	1.503	-1688.629	-3.726	-1684.903	0.32	0.932	10.23	0.504
2060	1.51	-1691.184	-5.03	-1686.154	0.32	0.928	15.38	0.519
2070	1.518	-1691.709	-5.504	-1686.205	0.32	0.922	17.131	0.558
2080	1.525	-1692.09	-5.475	-1686.615	0.32	0.949	16.891	0.545
2090	1.532	-1694.079	-5.715	-1688.364	0.32	0.965	17.635	0.531
2100	1.539	-1692.849	-5.677	-1687.172	0.32	0.953	17.59	0.55
2110	1.547	-1692.849	-5.677	-1687.172	0.32	0.953	17.59	0.55
2120	1.554	-1691.536	-5.624	-1685.912	0.32	0.957	17.347	0.577
2130	1.561	-1689.654	-4.417	-1685.237	0.32	0.947	12.938	0.501
2140	1.569	-1688.847	-3.903	-1684.944	0.32	0.923	11.017	0.476
2150	1.576	-1688.267	-3.457	-1684.81	0.32	0.894	9.233	0.471
2160	1.583	-1687.936	-3.581	-1684.354	0.32	0.908	9.723	0.474
2170	1.591	-1688.69	-3.944	-1684.746	0.32	0.903	11.277	0.498
2180	1.598	-1688.73	-4.192	-1684.538	0.32	0.928	12.164	0.512
2190	1.605	-1688.726	-3.909	-1684.817	0.32	0.907	11.112	0.511
2200	1.613	-1688.019	-3.487	-1684.532	0.32	0.941	9.11	0.451
2210	1.62	-1687.827	-3.092	-1684.735	0.32	0.904	7.449	0.439
2220	1.627	-1687.012	-3.185	-1683.827	0.32	0.911	7.895	0.46
2230	1.634	-1687.012	-3.185	-1683.827	0.32	0.911	7.895	0.46
2240	1.642	-1686.947	-3.083	-1683.863	0.32	0.951	7.1	0.447
2250	1.649	-1686.947	-3.083	-1683.863	0.32	0.951	7.1	0.447
2260	1.656	-1687.845	-2.994	-1684.851	0.32	0.924	6.796	0.421
2270	1.664	-1687.911	-2.628	-1685.282	0.32	0.945	2.507	0.357
2280	1.671	-1688.006	-2.583	-1685.423	0.32	0.928	3.03	0.364
2290	1.678	-1688.006	-2.583	-1685.423	0.32	0.928	3.03	0.364
2300	1.685	-1687.586	-2.673	-1684.914	0.32	0.966	3.79	0.378
2310	1.693	-1687.586	-2.673	-1684.914	0.32	0.966	3.79	0.378
2320	1.7	-1687.586	-2.673	-1684.914	0.32	0.966	3.79	0.378
2330	1.707	-1687.586	-2.673	-1684.914	0.32	0.966	3.79	0.378
2340	1.715	-1687.586	-2.673	-1684.914	0.32	0.966	3.79	0.378
2350	1.722	-1688.363	-2.884	-1685.479	0.32	0.972	5.548	0.401
2360	1.729	-1687.392	-2.799	-1684.593	0.32	0.961	5.25	0.42
2370	1.737	-1686.449	-2.847	-1683.602	0.32	0.948	5.754	0.423
2380	1.744	-1686.619	-2.615	-1684.004	0.32	0.932	4.039	0.398
2390	1.751	-1686.619	-2.615	-1684.004	0.32	0.932	4.039	0.398
2400	1.758	-1686.619	-2.615	-1684.004	0.32	0.932	4.039	0.398
2410	1.766	-1686.908	-2.587	-1684.321	0.32	0.931	3.589	0.389
2420	1.773	-1686.908	-2.587	-1684.321	0.32	0.931	3.589	0.389
2430	1.78	-1686.908	-2.587	-1684.321	0.32	0.931	3.589	0.389
2440	1.788	-1687.388	-2.72	-1684.669	0.32	0.92	5.108	0.401
2450	1.795	-1687.388	-2.72	-1684.669	0.32	0.92	5.108	0.401
2460	1.802	-1687.388	-2.72	-1684.669	0.32	0.92	5.108	0.401
2470	1.81	-1687.248	-3.308	-1683.94	0.32	0.94	8.3	0.447
2480	1.817	-1687.354	-3.526	-1683.828	0.32	0.941	9.298	0.468
2490	1.824	-1687.353	-3.381	-1683.972	0.32	0.95	8.572	0.462
2500	1.831	-1688.585	-3.633	-1684.952	0.32	0.943	9.745	0.456
2510	1.839	-1688.506	-3.276	-1685.23	0.32	0.967	7.881	0.456
2520	1.846	-1688.506	-3.276	-1685.23	0.32	0.967	7.881	0.456
2530	1.853	-1687.793	-3.495	-1684.298	0.32	0.925	9.267	0.488
2540	1.861	-1687.793	-3.495	-1684.298	0.32	0.925	9.267	0.488
2550	1.868	-1686.991	-3.141	-1683.85	0.32	0.933	7.525	0.438
2560	1.875	-1687.761	-3.373	-1684.388	0.32	0.949	8.544	0.472
2570	1.883	-1686.619	-2.974	-1683.645	0.32	0.942	6.564	0.428
2580	1.89	-1686.619	-2.974	-1683.645	0.32	0.942	6.564	0.428
2590	1.897	-1688.519	-2.992	-1685.527	0.32	0.944	6.605	0.411
2600	1.904	-1686.911	-2.964	-1683.947	0.32	0.942	6.496	0.421
2610	1.912	-1688.109	-2.972	-1685.136	0.32	0.915	6.737	0.421
2620	1.919	-1686.478	-2.744	-1683.733	0.32	0.918	5.351	0.419
